url,slokenumber,text
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],The great Hanuma then removing that thought became with the right mind and had another thought  about Seetha.
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],"That Seetha is not suitable to sleep separated from Rama, will not eat, will not decorate also,  not suited to drink a beverage, to reach another man even though if he were Indra because there is indeed no one  equaling Rama even among gods. This is another woman - thus deciding that Hanuma paced in that banqueting hall."
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],Some women were tired from erotic dalliance and then some other women were tired from singing;  some others were weary from dance and were unconscious from consumption of liquor.
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],"The warrior among Vanaras saw a thousand of women decorated by jewellery with a nature of talking  about beauty, conversing about the correct meaning of songs being sung, behaving according to time and place,  wont to speak appropriate words, indulged in sleep after sexual dalliance."
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],"In the middle of that group of women, Ravana with great arms shone like a bull in the middle of  cows in a big cow-pen."
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],"That Ravana himself surrounded by those women, shone like a great elephant surrounded by she elephants  in a great forest."
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],"Hanuma observed meat of pigs and goats, porcupines, deer and peacocks preserved in curds and sochal  salt."
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],"Hanuma saw birds called Krakara cooked ready to be eaten in variety of ways, birds called Chakoras  half eaten, wild buffalos, fishes called ekashleya, goats, food to be licked of various kinds, beverages and various  foods."
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],"In the same way that floor was obtaining glory greatly with Ragas and Shadabas seasoned with sour  and salty sauces, with necklaces, anklets and armlets of great value thrown around, with various fruits left in  drinking vessels, with flowers sprinkled."
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],"That bar was seen as though radiant without fire, with couches and chairs well arranged and placed  there and there."
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],"Many meats of different kinds cultured with various best seasonings, well arranged separately obtained  that bar."
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],"Excellent and clear various liquors, a liquor called Sura, liquor made of sugar, liquor made of  honey, liquor made of flowers and liquors made of fruits also, artificially made liquors - those and those were  cultured separately with various fragrant powders."
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],"The floor shone filled by flower garlands in a variety of forms, with various vessels of golden  hue and also made of crystal, filled with other small vessels of golden colour."
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],"That great Hanuma saw vessels full of liquor of golden colour, embedded with gem stones and also  of silver hue."
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],That Hanuma saw indeed at some places drinks half filled and at some places completely drunk and  some places not at all drunk.
https://www.valmikiramayan.net/utf8/sundara/sarga11/sundarasans11.htm,[],"Hanuma paced about seeing at some places various eatables and at some places drinks separately,  and at some places remnants of cooked rice."
