url,slokenumber,text
https://www.valmikiramayan.net/utf8/sundara/sarga14/sundarasans14.htm,[],"That Hanuma with great resplendence thought for a moment, obtained that Ashoka garden by mind and  jumped from the compound wall of that house."
https://www.valmikiramayan.net/utf8/sundara/sarga14/sundarasans14.htm,[],"That great Hanuma with joyful limbs, being on enclosure wall saw various trees such as Sal, beautiful  Ashoka, Champaka full of flowers, Uddalaka, Naga, mango trees with their fruit in the colour of the snout of a  monkey, in full blossom at the start of the spring."
https://www.valmikiramayan.net/utf8/sundara/sarga14/sundarasans14.htm,[],"Thereafter Hanuma flew like a Naracha arrow released from bow string, toward the garden covered  by mango trees and surrounded by hundreds of creepers."
https://www.valmikiramayan.net/utf8/sundara/sarga14/sundarasans14.htm,[],"That Hanuma the simian, saw on entering that garden filled with happy humans, animals and birds  with varied hues during spring, resounded by birds, with trees made of silver, made of gold, surrounded everywhere  by birds and groups of animals; wonderful with wonderful trees equaling the Sun at sunrise together with trees  of various kinds which obtained flowers and fruits, served daily by Cuckoos and by dragon flies, resounded by  peacocks in heat and with groups of birds of various kinds."
https://www.valmikiramayan.net/utf8/sundara/sarga14/sundarasans14.htm,[],"Hanuma searching the royal daughter Seetha with excellent limbs and without blame, woke up birds  in comfortable sleep."
https://www.valmikiramayan.net/utf8/sundara/sarga14/sundarasans14.htm,[],Trees hit by wings of groups of birds in flight shed showers of flowers of various colours and  of various kinds.
https://www.valmikiramayan.net/utf8/sundara/sarga14/sundarasans14.htm,[],"The son of Lord Vayu, Hanuma sprinkled with flowers shone like a mountain of flowers in the middle  of Ashoka garden."
https://www.valmikiramayan.net/utf8/sundara/sarga14/sundarasans14.htm,[],"Seeing Hanuma running in all directions and being in the middle of trees, all living creatures  thought Him to be Vasanta, the lord of spring."
https://www.valmikiramayan.net/utf8/sundara/sarga14/sundarasans14.htm,[],There the Earth sprinkled by flowers of various kinds which fell down from trees shone like a well  decorated woman.
https://www.valmikiramayan.net/utf8/sundara/sarga14/sundarasans14.htm,[],
https://www.valmikiramayan.net/utf8/sundara/sarga14/sundarasans14.htm,[],"The trees with their branches, removed leaves with fallen down fruits and flowers were like defeated  gamblers with their clothes and jewellery kept down."
https://www.valmikiramayan.net/utf8/sundara/sarga14/sundarasans14.htm,[],
https://www.valmikiramayan.net/utf8/sundara/sarga14/sundarasans14.htm,[],All those trees losing groups of birds became being a resort to branches only like trees shook  by wind.
https://www.valmikiramayan.net/utf8/sundara/sarga14/sundarasans14.htm,[],"Hit by Hanuma's tail, hands and feet, Ashoka garden with broken best trees became like a young  woman with disturbed hair, with effaced sandal paste, with her auspicious teeth and lips drunk from and wounded  by nails and by teeth."
https://www.valmikiramayan.net/utf8/sundara/sarga14/sundarasans14.htm,[],"Hanuma broke circles of great creepers by His might like the wind during rainy season, breaking  the groups of clouds of mountain Vindhya."
