url,slokenumber,text
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,[],This chapter is removed from the critical edition and retained by traditional versions There     are discussions on this chapter whether it is the original work or an interpolated one.     Some more details are given in the endnote. Akampana's character inevitably has continuity     in the war scene at the end.
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-1'],Then on going hurriedly from Janasthaana and on speedily entering Lanka Akampana spoke these words to  Ravana. [3-31-1]
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-2'],"""Oh, king, many demons positioned in Janasthaana are killed, Khara is also killed in war, and somehow  I have come here. [3-31-2]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-3'],"Thus said, then that ten-faced Ravana is infuriated with bloodshot eyes, and as though to burn down  whole world with his radiance he spoke this to Akampana. [3-31-3]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-4'],"""Who is that dead-and-gone that has destroyed my indomitable Janasthaana? Who is it that has indeed  opted for no recourse in all of the worlds? [3-31-4]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-5'],"""Evoking indignation in me it is really impossible for Indra to be happy; even for Kubera - no; for  Yama - no; why them, even Vishnu cannot be happy. [3-31-5]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-6'],"""I am the End-Time for the Time-god himself, I will burn down the Fire-god, and I am capable of conjoining  Death with the virtue of deathliness. [3-31-6]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-7'],"""If I am enraged I will incinerate Sun-god or Fire-god just with my radiance, I will halt even the impetuosity  of Wind-god with that of mine."" Thus Ravana said about himself. [3-31-7]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-8'],Akampana with his palms adjoined and voice hesitant with fear sought for the clemency of that decahedral  demon Ravana who is enraged in that way. [3-31-8]
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-9'],"When the supremo of demons Dasha-griiva pardoned him then that Akampana spoke these words, unfalteringly  and trustfully. [3-31-9]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-10'],"""He is a youth whose shoulders are mighty, arms round and lengthy, built like that a lion, who is the  son of Dasharatha and known as Rama. [3-31-10]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-11'],"""He is blue-black in complexion, a highly renowned one with matchless might and valour, a magnificent  one such as he is he slew Duushana along with Khara in Janasthaana."" [3-31-11]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-12'],"On hearing the words of Akampana, the chief of demons Ravana, spoke these words hissing like a kingly  serpent. [3-31-12]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-13'],"""The question is whether that Rama arrived at Janasthaana associated with Indra and along with all of  the immortal gods? Oh, Akampana, speak about it. [3-31-13]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-14'],Akampana again detailed about the might and valour of that great souled Rama on hearing that sentence  of Ravana. [3-31-14]
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-15'],"""Rama means someone who is highly resplendent, an ablest archer among all archers, one who is endowed  with divine missiles and divine attributes, and he is the one who conducts warfare with a supreme conduct.  [3-31-15]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-16'],"""And a mighty one with redly eyes and drumbeat like voice, and whose face is shiny like the full-moon  is Rama's selfsame younger brother known as Lakshmana. [3-31-16]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-17'],"""Alike the wind associating with fire this Lakshmana is associated with that glorious and nonpareil  prince Rama, and that firestorm, namely Rama, destroyed Janasthaana. [3-31-17]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-18'],"""They are not any great souled gods or any heavenly beings as such, hence there is no need to doubt  about it. Rama unloosened his gold-finned and feather-winged arrows, which on becoming five-faced serpents  started consuming the demons. [3-31-18]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,"['3-31-19b', ' 20']","""To whichever nook those demons smitten by fear of those serpent-like are fleeing, they have seeing  Rama alone standing afore them in that corner, and oh, merited king Ravana, in this way your Janasthaana  is totally ruined by that Rama. [3-31-19b, 20] [3-31-19]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-21'],"On hearing the words of Akampana Ravana said these words, ""I will to go to Janasthaana to kill Rama  along with Lakshmana."" [3-31-21]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-22'],"When Ravana said so then Akampana said these words in reply, "" listen, oh, king, what all has happened,  and of what in actuality is Rama's spirit and grit. [3-31-22]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-23'],"""Rama, the highly renolwned, is invincible just by braving against him, for that Rama in fury can stall  the onrush of a plethoric river with his arrows. [3-31-23]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-24'],"""That magnificent Rama can collapse even the firmament along with its starlets, stars and planets, and  he even can elevate the earth if it were to collapse. [3-31-24]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-25'],"""On breaching the shoreline of the ocean with his arrows that lord Rama can deluge worlds, and he can  stem the tide of turbulent ocean, or can even stall the agent of that turbulence, namely the wind. [3-31-25]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,[],"""That great valorous and the ablest among humans is capable to destroy all the worlds with his valour,  and even capable of creating the people again."
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-26'],"Or, again dissolving all the worlds into himself, that great contemplator who transcends all is even  capable of creating the creation again from out of him. [3-31-26]"
https://www.valmikiramayan.net/utf8/aranya/sarga31/aranyasans31.htm,['3-31-27'],"""Oh, Dashagriiva, it is impossible to conquer that Rama in war for your, either singly or along with  the hosts of the demon-supporters of yours, as one heaven cannot be won by many sinners. [3-31-27]"
