url,slokenumber,text
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,['3-53-1'],"Maithili, the daughter of Janaka, on seeing the skyward flight of Ravana taking her along became highly frantic and remaining in highest dismay she is distraught. [3-53-1]"
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,['3-53-2'],"Seetha whose eyes turned coppery-red with tears and resentment, still outpouring tears while being abducted she piteously poured this scorn on that gory-eyed demon's chief, Ravana. [3-53-2]"
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,['3-53-3'],"""You knave Ravana, you are taking flight on thieving me after prowling about my loneliness, such as you are, are you not ashamed in the least for this subterfuge. [3-53-3]"
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,['3-53-4'],"""You black-hearted fiend, for sure, you alone sidelined my husband in a trickish guise of Golden Deer wishful to abduct me as you are a coward. [3-53-4]"
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,['3-53-5'],"""Which king of eagles battled against you to bail me out, an old friend of my father-in-law, such as he is he is also felled, indeed. [3-53-5]"
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,[],"""Ah, truly what an audacious audacity is shown by you... you basely demon... by ear-shattering your great name saying that 'I am Ravana...' I am conquered in a combat - Really?"
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,[],"""Am I conquered by you in a combat between my husband and you, wherein you on announcing your name to my husband and truly showing your audacious audacity defeated my husband, and thus triumphing over me - or what? Tell me, you mousy demon..."
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,['3-53-6'],"""Unable to conquer my husband in a combat, but able to earbash your name to a lonely woman and abducting her, will this tantamount to your apparently audacious audacity? Thus, I am not really triumphed over by a lowly demon like you... [3-53-6]"
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,['3-53-7'],"""A woman, that too a lonely one, that too the other man's wife, that too an abduction, but not winning or wooing her... you knave, on your undertaking such a kind of deplorable deed, how unashamed are you? [3-53-7]"
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,['3-53-8'],"""A self-glorifier as you are, this highly inhuman, iniquitous, imputable deed of yours will be recounted by all men in all worlds. [3-53-8]"
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,['3-53-9'],"""Damn with what you have said then about your might and mettle... damn with this kind of your demeanour which is lamentable to whole of your clan in this world. [3-53-9]"
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,['3-53-10'],"""What can be done possibly... why because you are fleeing very speedily in this way... wait for a moment to ascertain whether you can go back in aliveness... [3-53-10]"
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,['3-53-11'],"""On your coming into the line of sight of those two princes, even if you are with whole of your military, you will be incapacitated to live on, indeed even for a moment... [3-53-11]"
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,['3-53-12'],"""Anywise it will be incapable of you to endure the touch of their arrows, as with a bird that cannot endure the overly flaring up wildfire in a forest. [3-53-12]"
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,"['3-53-13', ' 14a']","""Oh, Ravana, positively contemplate in your soul and politely release me... and if you do not release me, indeed by the rancour of insulting me, my husband along with his brother devises your doom... [3-53-13, 14a]"
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,"['3-53-14b', ' 15a']","""You rogue! By which endeavour you are desirous of thieving me under duress, that endeavour of yours behoves absurd. [3-53-14b, 15a]"
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,['3-53-15'],"""Though I am in aliveness now, but on my going under the control of an enemy and on unseeing godlike husband of mine I am indeed unenthused to bear up my lives for a long. [3-53-15]"
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,[],"""Definitely and completely unanticipated in your heart are either that which is worthwhile or that which is beneficial to you, as mortals undertake a quirkily behaviour at the time of their death..."
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,"['3-53-16b', ' 17a']","""At the time of their death mortals wish to enjoy noxious and non-recuperative foods, thus definitely and completely unanticipated in your heart are either nontoxic or beneficial nourishments for your well-being. [3-53-16b, 17a]"
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,"['3-53-17b', ' 18a']","""But which is recuperative that is unpalatable to all of the death-rattlers, and indeed, I behold you as one around whose throat the noose of Time is looped. [3-53-17b, 18a]"
https://www.valmikiramayan.net/utf8/aranya/sarga53/aranyasans53.htm,"['3-53-18b', ' 19a']","""As you are dauntless in this daunting situation as for yourself, oh, Decahedral demon, indeed it is clear that you are clearly fantasising the ill-omened golden trees all around. [3-53-18b, 19a]"
