url,slokenumber,text
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,['3-12-1'],"On entering the hermitage Lakshmana, the younger brother of Raghava, reached Agastya's disciple and  spoke this sentence to him. [3-12-1]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,['3-12-2'],"""A king named Dasharatha was there, his eldest son and the dynamic one, Rama has arrived along with  his wife Seetha to see the sage. [3-12-2]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,['3-12-3'],"""I am his loyal, dedicated, and adherent younger brother named Lakshmana, if ever you have heard of  us. [3-12-3]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,['3-12-4'],"""Such as we are, we entered the awful forest at the decree of our father, and we wiush to see the godly  sage, let this be informed to him."" Said Lakshmana to the disciple of Agastya. [3-12-4]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,['3-12-5'],"On hearing that sentence of Lakshmana that disciple who is ascetically rich replied 'agreed, ' and he  entered the sanctum of Ritual-fire to submit the same to Agastya. [3-12-5]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,"['3-12-6', '  7a']","He that agreeable disciple of sage quickly approached the irrefutable sage by his asceticism, made palm-fold  and said this to the eminent sage about about the arrival of Rama, exactly as said by Lakshmana. [3-12-6,  7a]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,"['3-12-7b', ' 8a']","""Sons of King Dasharatha, Rama and also thus Lakshmana have entered the threshold of hermitage along  with the wife of Rama, namely Seetha. [3-12-7b, 8a]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,"['3-12-8b', ' 9a']","""Those two enemy-destroyers have come cherishing to see and serve you, hence it will be apt of you to  order what next is to be done in this regard."" Said disciple to the sage. [3-12-8b, 9a]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,"['3-12-9b', ' 10a']","Having heard from the disciple that Rama has arrived with Lakshmana and with highly fortunate Seetha  the sage said this to him. [3-12-9b, 10a]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,"['3-12-10b', ' 11a']","""My heart is indeed yearning for his arrival, and after this long a time Rama providentially came to  see me."" [3-12-10b, 11a]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,"['3-12-11b', ' 12a']","""Go forth and make welcome to Rama, Lakshmana and to Seetha, and they be entered here, why you have  not invited them as yet? [3-12-11b, 12a]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,"['3-12-12b', ' 13a']","Thus said by the great-souled sage and the knower of virtue, the disciple adored him with palm-fold  saying that ""as you say."" [3-12-12b, 13a]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,"['3-12-13b', ' 14a']","Then that disciple went out with a little perplexity and said this to Lakshmana, ""Where is this Rama?  He may come to see the sage and let him enter hermitage on his own."" Said that disciple to Lakshmana.  [3-12-13b, 14a]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,"['3-12-14b', ' 15a']","Then on going out to the exterior of that hermitage along with that disciple, Lakshmana has shown him  Rama and Janaka's daughter Seetha. [3-12-14b, 15a]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,"['3-12-15b', ' 16a']","While that disciple repeated the obliging words of Agastya entered that reception-worthy Rama into hermitage  on receiving him well. [3-12-15b, 16a]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,"[' 3-12-16b', ' 17a']","And then Rama entered the hermitage with Seetha and Lakshmana looking over it which is overspread with  docile deer. [ 3-12-16b, 17a]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,"['17b', ' 18', ' 19', ' 20', ' 21a']","Rama entered inside the hermitage and saw therein the sanctus of Brahma, Fire-god, Vishnu, Indra, Vivasvat  - the Sun-god, Soma - the Moon-god, Bhaga - one among the twelve Suns, and the sanctusms of Kubera,  [Wealth-Management-god, are seen and passed by the three of them, sanctums of Dhaata, Vidhaata - Vedic  deities created by Brahma to help Svayambhuu Manu, santucm of Vaayu - the Air-god, and also like that  the sanctum of great-soloed VaruNa - the Rain-god who also wields noose, and the sanctum of Gayatri  - the presiding deity of gnosis, sanctum of Vasus - eight of them, and the sanctum of cobra's king -  aadi sheSa, the divine Thousand-headed serpent that bears this globe on its head, and on which Vishnu  reclines, and even the sanctum of GaruDa - the Divine Eagle and the vehicle of Vishnu, and the half  brother of aadi sheSa, and the sanctum of Kaartikeya - chief of gods army, second son of Shiva, and  the sanctum of Dharma - Dharmaraaja, presiding deity of Virtue-Vice-Time of living beings, in-charge  of the hell. [17b, 18, 19, 20, 21a]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,"['3-12-21b', ' 22a']","Then encircled by disciples the sage Agastya came out quickly, and Rama saw him who is glowing brilliant  before all the other sages. [3-12-21b, 22a]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,"['3-12-22b', ' 23']","On seeing the brilliantly glowing sage among those sages, he that bold Rama said this sentence to Lakshmana,  the fortifier of fortune, ""Here comes the godly sage, Lakshmana, by his eminence I comprehend him as  a depository of all ascesis."" [3-12-22b, 23]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,['3-12-24'],"That dexterous Rama on saying about that sun-like radiant sage Agastya, he that descendent of Raghu  fell on the feet of Agastya touching them reverentially. [3-12-24]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,['3-12-25'],"Then he who is a delight to the on lookers that noble-hearted Rama on revering the sage along with Lakshmana  and Seetha, the princess from Videha, stood aside with his palms adjoined. [3-12-25]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,['3-12-26'],"Offering seat and water that sage received Rama, and even on exchanging pleasantries that sage said  to him, ""please be seated."" [3-12-26]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,['3-12-27'],"Having completed his personal worship to Fire-god, and having offered water and other formalities to  guest, that sage gave viands to guests according to his hermitic observances. [3-12-27]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,['3-12-28'],"Then that eminent and shrewd sage Agastya in righteousness took his seat at the outset, and spoke to  prudent Rama of righteousness itself, and who by now is sitting with his palms adjoined. [3-12-28]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,['3-12-29'],"""Worshipping the fire, giving water and worshipping the guest a hermit should receive a guest and feed  him, and if a hermit practices contrarily, oh, Rama, he is destined to eat his own flesh like a false  deponent in other world say, hell. [3-12-29]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,['3-12-30'],"""You are the king of all the world, the treader in the path of righteousness, great charioteer of probity,  and you are the venerable and estimable one, and you have arrived as my dear guest. [3-12-30]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,['3-12-31'],"Saying thus, Agastya adored Raghava well with fruits, tubers, flowers and others according to his ardency,  and then he said this to Rama. [3-12-31]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,"['3-12-32', ' 33a']","""This sacred bow that is decorated with gold and diamonds is crafted by the divine architect Vishvakarma  pertains to Vishnu, and these unwasteful arrows equalling sun in their blaze are the gift of Brahma.  [3-12-32, 33a]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,"['3-12-33b', ' 34']","""Also these two inexhaustible quivers packed with arrows that have the blaze of Ritual-fire, and this  sword decorated in gold together with its sheath made up of excellent golden are once given to me by  Indra. [3-12-33b, 34]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,['3-12-35'],"""By this bow, oh, Rama, once Vishnu eliminated horrible demons in war and brought back radiant prosperity  to the celestials. [3-12-35]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,['3-12-36'],"""The bow, these two quivers, arrows, and the sword, oh, Rama, the endower of grace, receive and wield  them to triumph over the demons as Indra would wield Thunderbolt. [3-12-36]"
https://www.valmikiramayan.net/utf8/aranya/sarga12/aranyasans12.htm,['3-12-37'],"On saying thus that great resplendent and godly sage Agastya, gave all of those best weapons to Rama,  and again spoke to Rama [3-12-37]"
