url,slokenumber,text
https://www.valmikiramayan.net/utf8/aranya/sarga55/aranyasans55.htm,['3-55-1'],On directing those eight ghastly demons Ravana is amused in his heart of hearts that he has accomplished  a great feat. [3-55-1]
https://www.valmikiramayan.net/utf8/aranya/sarga55/aranyasans55.htm,['3-55-2'],"On continually musing upon Vaidehi Ravana is tormented with the arrows of Love-god, thereby to lay eyes  on Seetha he post-hastily entered the beautiful palace. [3-55-2]"
https://www.valmikiramayan.net/utf8/aranya/sarga55/aranyasans55.htm,['3-55-3'],On entering the palace-chamber that supremo of demons beheld Seetha overwhelmed with ruefulness amongst  demonesses. [3-55-3]
https://www.valmikiramayan.net/utf8/aranya/sarga55/aranyasans55.htm,"['3-55-4', ' 5', ' 6']","She whose visage is brimming over with tears, one browbeaten and downtrodden with the burden of bewail,  one capsized like a boat that is about to capsize in an ocean spreadeagled with whirlwinds, and one  alike an impala altogether swerved from its herd of impala yet hemmed in with dog-wolves, that nightwalker  came nigh of such a Seetha whose face is downcast unwilling to see any, and to such a pitiable Seetha  who is in the shackles of her sorrow, that supremo of demons compellingly started to show his palace  which is similar to any paradisiacal palace. [3-55-4, 5, 6]"
https://www.valmikiramayan.net/utf8/aranya/sarga55/aranyasans55.htm,"['3-55-7', ' 8', ' 9a']","That paradisiacal mansion house of Decahedral Ravana is congestive with innumerable cupolaed skyscrapers,  adored with thousands of females, frequented by diverse bevies of birds, and it comprised of numerous  gemstones. The pillars are amazingly gilded with engraving of ivory, gilt, quartz, silvern linocuts,  and they are even embossed with diamonds and with lapis gems, which are heart-pleasing for a look. The  drumbeats of divine drums are echoing in entire palace, and its archways are adorned with the gildings  of pure gold. [3-55-7, 8, 9a]"
https://www.valmikiramayan.net/utf8/aranya/sarga55/aranyasans55.htm,"['3-55-9b', ' 10']","Ravana walked up the wonderful golden staircase along with Seetha, and the rows of skyscrapers with  windows that are ivoried and silvered and with window-blinds are seen from the windows of the landing  on that flight of stairs, which are also ivoried and silvered windows with window-blinds, and all are  amusing for sight. [3-55-9b, 10]"
https://www.valmikiramayan.net/utf8/aranya/sarga55/aranyasans55.htm,['3-55-11'],That Decahedral Ravana displayed the multiple stories of his own palace which is all over white-marbled  and diamond encrusted to Maithili. [3-55-11]
https://www.valmikiramayan.net/utf8/aranya/sarga55/aranyasans55.htm,['3-55-12'],"Ravana continued to display the descendible wellsprings and leisure pools from which diverse flowers  have sprung and overspread them, regardless of Seetha's languishing under her anguish. [3-55-12]"
https://www.valmikiramayan.net/utf8/aranya/sarga55/aranyasans55.htm,['3-55-13'],"On flaunting his best palace in its entirety to Vaidehi that dirty-minded Ravana spoke this sentence  to Seetha in order that she may be tempted on her own, lustily. [3-55-13]"
https://www.valmikiramayan.net/utf8/aranya/sarga55/aranyasans55.htm,"['3-55-14', ' 15a']","""Oh, Seetha, ten crores of first-rated demons are there, furthermore, twenty-two crores of demons of  ghastly exploits are there, thus all put together, three hundred twenty millions of demons are there  in Lanka, omitting the weakish, oldish, youngish demons. For all of them I am the lord."" Thus Ravana  started his self-eulogy. [3-55-14, 15a]"
