url,slokenumber,text
https://www.valmikiramayan.net/utf8/aranya/sarga33/aranyasans33.htm,[],"This chapter vies with the 33rd chapter of Kishkindha Kanda in the attitudes of a king and     his kingship. These two chapters, as detailed by ancient commentators, equally deal with    <em>raaja niiti shastra</em> 'political science' and there in Kishkindha the only     rescue to Sugreeva is Tara, who saves the face of Sugreeva before Lakshmana, whereas in     here Ravana has none to come to his aid when chided by Shuurpanakha. Though Shuurpanakha     is a sultry and harpy demoness, the Sage Valmiki has put some rational words on her tongue     in forewarning Ravana."
https://www.valmikiramayan.net/utf8/aranya/sarga33/aranyasans33.htm,['3-33-1'],Then that doleful Shuurpanakha spoke these scornful words to Ravana who makes the world to wail in the  presence of his ministers. [3-33-1]
https://www.valmikiramayan.net/utf8/aranya/sarga33/aranyasans33.htm,['3-33-2'],"""Highly infatuated with lustful gratifications you are incontinent and unchecked, thus you are unobservant  of a calamitous jeopardy that has surfaced, though you ought to be observant of it as a king. [3-33-2]"
https://www.valmikiramayan.net/utf8/aranya/sarga33/aranyasans33.htm,['3-33-3'],"""If a king deports himself in an overly self-assured manner, that too with self-serving motives, and  clings only to dirty pleasures, he will be unhonoured by people as with a crematory fire. [3-33-3]"
https://www.valmikiramayan.net/utf8/aranya/sarga33/aranyasans33.htm,['3-33-4'],"""The king who will not deal with the concerns of kingdom, in person and on time, he and his kingdom  and even those concerns of his kingdom will get ruined. [3-33-4]"
https://www.valmikiramayan.net/utf8/aranya/sarga33/aranyasans33.htm,['3-33-5'],"""If a king is inaccessible to spies for exchange of information, unavailable for subjects for an audience  for a similar appraisal, more so if he is intemperately not able to impose self-discipline, people will  eschew such a king from a distance as elephants will refrain themselves from the mud of river from a  distance. [3-33-5]"
https://www.valmikiramayan.net/utf8/aranya/sarga33/aranyasans33.htm,['3-33-6'],"""Which of those kings that will not safeguard their kingdoms by remaining in a self-restrained manner,  they will not outshine advantageously, like mountains submerged under ocean. [3-33-6]"
https://www.valmikiramayan.net/utf8/aranya/sarga33/aranyasans33.htm,[],"""Without keeping the kingdom under your personal control, you have shuffled the administration onto  the ministers and army personnel like Khara, Duushana et al. And these figureheads alone become the  tiderips, for they quarrel among themselves about the kingship of Lanka after your ruin, and they alone  are floating like oceanic tides up above your head and thus you are a submerged sovereign. In any way,  your doom is destined either by Rama, who is an imminent danger, or by your military managers, who are  the in-built dangers."""
https://www.valmikiramayan.net/utf8/aranya/sarga33/aranyasans33.htm,['3-33-7'],"""Externally you are belligerent with sensible gods, gandharva-s and other demons, and internally you  are needful of intelligence agents, and such as you are, you are an erratic even, then how can you thrive  as a king! [3-33-7]"
https://www.valmikiramayan.net/utf8/aranya/sarga33/aranyasans33.htm,['3-33-8'],"""Your bent is boyish and you are mindless, oh, demon, you are not able to know the knowable danger because  you are carefree, and how do you thrive as a king! [3-33-8]"
https://www.valmikiramayan.net/utf8/aranya/sarga33/aranyasans33.htm,['3-33-9'],"""Oh, so-called best one among triumphant kings, those kings that do not retain spies, treasuries and  strategies under their control, but vouchsafe them to others, they are of a piece with the peasantry.  [3-33-9]"
https://www.valmikiramayan.net/utf8/aranya/sarga33/aranyasans33.htm,['3-33-10'],"""Oh, titular overlord of humans, only some can be called prescient kings because they see all the situations  happening distantly through their spies. [3-33-10]"
https://www.valmikiramayan.net/utf8/aranya/sarga33/aranyasans33.htm,['3-33-11'],"""I believe that you have no spies worth their profession, yet you are associated with artless ministers  worthy to worship you, hence you are incognisant of the ruination of all of your subjects in Janasthaana,  including Janasthaana. [3-33-11]"
https://www.valmikiramayan.net/utf8/aranya/sarga33/aranyasans33.htm,['3-33-12'],"""A single soul called Rama has eliminated fourteen thousand demons of dreadful deeds in Janasthaana,  even Duushana is killed, even Khara is also killed. [3-33-12]"
https://www.valmikiramayan.net/utf8/aranya/sarga33/aranyasans33.htm,['3-33-13'],"""That indefatigable champion Rama gave security to the sages, rendered Dandaka forest safeguarded, and  he put Janasthaana to rout. [3-33-13]"
https://www.valmikiramayan.net/utf8/aranya/sarga33/aranyasans33.htm,['3-33-14'],"""On your part you are but selfish, hotheaded, and others like the appeasers of your lust, or these artless  ministers, or those underpaid unfaithful spies hold you down, and such as you are, you are unperceptive  of the calamity rising up against you in your own kingdom. [3-33-14]"
https://www.valmikiramayan.net/utf8/aranya/sarga33/aranyasans33.htm,['3-33-15'],"""Should a king be overweening, an under-payer, an improvident, self-conceited, and dubious, all his  subjects bid goodbye to such a king when he is in strife. [3-33-15]"
