url,slokenumber,text
https://www.valmikiramayan.net/utf8/aranya/sarga67/aranyasans67.htm,['3-67-1'],Even though Rama is elder to Lakshmana he gleaned the ultimate tenor of Lakshmana's words when Lakshmana just said them expediently because Raghava is a best gleaner of the gist of advises. [3-67-1]
https://www.valmikiramayan.net/utf8/aranya/sarga67/aranyasans67.htm,['3-67-2'],"Such as he is that dextrous Rama on controlling his highly heightening fury, propping against his bedazzling bow spoke this to Lakshmana. [3-67-2]"
https://www.valmikiramayan.net/utf8/aranya/sarga67/aranyasans67.htm,['3-67-3'],"""What is to be done by us, oh, dear boy... or, whereto we might go, or, by which device Seetha is discernable... Lakshmana, now you think of it, clearly... [3-67-3]"
https://www.valmikiramayan.net/utf8/aranya/sarga67/aranyasans67.htm,['3-67-4'],"To such a Rama who is tormented by anguish, Lakshmana said, ""it will be apt of you to search this Janasthaana alone which is rife with many demons, and replete with manifold trees and climber-plants... [3-67-4]"
https://www.valmikiramayan.net/utf8/aranya/sarga67/aranyasans67.htm,"['3-67-5b', ' 6']","""Here there are unclimbable mountains, glens and glyphs as well. There are divers and pernicious caverns tumultuous with diverse packs of predators, and here are the mansions of kinnaraa-s and palaces of gandharva-s, as well... [3-67-5b, 6]"
https://www.valmikiramayan.net/utf8/aranya/sarga67/aranyasans67.htm,"['3-67-6', ' 7', ' 8a']","""It will be apt of you to steadfastly search in them along with me, and oh, best one among men, your sort of literati and clever-souls will be unfluctuating in calamities like the mountains unfluctuating in windstorms..."" Lakshmana said so Rama. [3-67-6, 7, 8a]"
https://www.valmikiramayan.net/utf8/aranya/sarga67/aranyasans67.htm,"['3-67-8b', ' 9a']","When Lakshmana said in this way to that ireful Rama, he roved entire forest along with Lakshmana readying a crescent-shaped razor-sharp deadly arrow on his bow. [3-67-8b, 9a]"
https://www.valmikiramayan.net/utf8/aranya/sarga67/aranyasans67.htm,"['3-67-9b', ' 10a']","Then Rama beheld Jataayu who is akin to a mountaintop in his gleam, and a best beatific brave bird among all the birds, but bloodstained and buckling on earth. [3-67-9b, 10a]"
https://www.valmikiramayan.net/utf8/aranya/sarga67/aranyasans67.htm,"['3-67-10b', ' 11a']","On beholding him who is like a mountaintop in his gleam, Rama said to Lakshmana, ""This one has gluttonised Seetha, the princess from Vaidehi, there is no doubt about it... [3-67-10b, 11a]"
https://www.valmikiramayan.net/utf8/aranya/sarga67/aranyasans67.htm,"['3-67-11b', ' 12']","""It is apparent that this demon skulks in the forest in the semblance of an eagle, and having gluttonised that wide-eyed Seetha he is now reposing comfortably. I will eliminate him with deadly arrows, whose arrowheads blaze away and which shoot off straightly..."" Thus Rama declared. [3-67-11b, 12]"
https://www.valmikiramayan.net/utf8/aranya/sarga67/aranyasans67.htm,['3-67-13'],"On saying thus and on readying a crescent-shaped razor-sharp deadly arrow on his bow, that ireful Rama rushed towards the eagle, as though to a-tremble the whole of the earth that which is within the perimeter of oceans. [3-67-13]"
https://www.valmikiramayan.net/utf8/aranya/sarga67/aranyasans67.htm,['3-67-14'],"But that bird spewing up frothy blood pathetically appealed to such an ireful son of Dasharatha, namely Rama, in a pathetic tone. [3-67-14]"
https://www.valmikiramayan.net/utf8/aranya/sarga67/aranyasans67.htm,['3-67-15'],"""Oh, boy Rama, blest is your eternality, for whom you are searching as with the search of a rejuvenescent herb in the vast of forest, Ravana stole that lady and my lives, too... [3-67-15]"
https://www.valmikiramayan.net/utf8/aranya/sarga67/aranyasans67.htm,['3-67-16'],"""I have seen that lady while being stolen by brute-forced Ravana when you and even Lakshmana absented from her... [3-67-16]"
https://www.valmikiramayan.net/utf8/aranya/sarga67/aranyasans67.htm,['3-67-17'],"""I outreached to rescue Seetha... and in a combat Ravana is rendered as one with utterly battered chariot... and I felled him and that chariot there... onto earth's surface... [3-67-17]"
