url,slokenumber,text
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,['3-5-1'],"After killing that stupendously mighty demon Viradha in forest, then Rama comfortingly embraced Seetha, and spoke to his  brother Lakshmana who is beaming forth with resplendence. [3-5-1]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,"['3-5-2b', ' 3a']","""Difficult is this impassable forest, nor we are forest inhabitants either... let's go quickly to that ascetically rich  sage Sharabhanga..."" [3-5-2b, 3a]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,"['3-5-3b', ' 4']","On his approach at the hermitage of Sage Sharabhanga, a sage with a divine effect and the one with a purified soul, saw  a great wonder at the nearby of that hermitage of Sharabhanga.[3-5-3b, 4]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,"['3-5-5', ' 6', ' 7a']","Rama has seen Indra, the lord of three worlds, with a radiant body that has the coupled radiance of Sun and Fire, mounted  on a great chariot that does not touch the earth, wearing greatly brilliant ornaments and attired in spotless dress, while  the other divinities are attending, and many more selfsame great-souls are worshipping him. [3-5-5, 6, 7a]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,"['3-5-7b', ' 8']","Rama saw at his very nearby a chariot yoked with green horses that traverses in firmament, which in its splendour is either  like the noontime sun, or a cluster of silver clouds, or like the silvern sphere of the moon. [3-5-7b, 8]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,"['3-5-9', ' 10a']","He saw the stainless parasol of Indra, marvellously garlanded and shining forth, and the exemplary and invaluable royal  fanning instruments with golden handles, which two best female celestials are handling and fanning at Indra's head sides  with them. [3-5-9, 10a]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,"['3-5-10b', ' 11a']","And the celestials like gandharva-s, amara-s, siddhaa-s and very many great sages as well are extolling Indra who is abiding  in firmament. [3-5-10b, 11a]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,"['3-5-11b', ' 12a']","On seeing Indra speaking there to sage Sharabhanga, Rama spoke to Lakshmana. [3-5-11b, 12a]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,"['3-5-12b', ' 13']","Rama then on pointing out the chariot expressed his own amazement saying, ""Lakshmana see this wonderful chariot that includes  effulgence and auspiciousness as well, and that abides in firmament, and highly luminous like the Sun... [3-5-12b, 13]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,['3-5-14'],"""Of which horses we have earlier heard from our teachers telling that they belong to Indra, the Chief Invitee in Vedic rituals,  they are these divinely green horses that now abide in the firmament, and definitely these must be Indra's horses... [3-5-14]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,"['3-5-15', ' 16', ' 17']","""And oh, manly-tiger Lakshmana, those that are there in hundreds and hundreds around Indra, those youthful ones with their  ear-ornaments and swords in hands, with wide and broad chests, with club shaped arms, and clad in glimmering red garments,  all are like tigers, all are unapproachable, all of them are wearing ornamental chains on their chest-place that are akin  to flaring fires, and in their appearance, Soumitri, they always bear a look of twenty-five-year-olds... [3-5-15, 16, 17]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,['3-5-18'],"""The age factor of gods remains constant at the age that appears for these nice-looking Tigerly-men, so they say...  for gods are immortals and they will be ever young... [3-5-18]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,['3-5-19'],"""Stay for a moment Lakshmana along with Vaidehi, until I know clearly about that resplendent one on that chariot... [3-5-19]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,['3-5-20'],On saying to Lakshmana stay there only...' Rama proceeded towards the hermitage of Sage Sharabhanga.. [3-5-20]
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,['3-5-21'],"Then, on seeing Rama arriving there, Indra, bade farewell to Sage Sharabhanga and said this to the celestials attending  him. [3-5-21]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,"['3-5-22', '  23']","""Here comes that Rama...before he talks to me, you lead him towards his vow, after completing the result of his incarnation,  then only he is eligible to see me... Let him be a victorious and accomplished one, then I will see him very soon...for  that will happen very soon... A great deed is to be verily performed by him that is highly impossible for others... [3-5-22,  23"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,['3-5-24'],"Then that Enemy-destroyer Indra adoringly bade farewell to the sage, and travelled to heavens by the chariot with its green  horses. [3-5-24]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,['3-5-25'],"On the transit of that Thousand-eyed Indra, Raghava with his adherents [namely Lakshmana and Seetha,] came nearby the  Sage Sharabhanga, who is sitting nearby the altar of fire. [3-5-25]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,['3-5-26'],"Touching the feet of that Sage Sharabhanga Rama along with Seetha and Lakshmana, and duly permitted and invited by that  Sage Sharabhanga they sat there, as they obtained a shelter. [3-5-26]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,['3-5-27'],"Then, Raghava enquired with sage about the arrival of Indra and Sage Sharabhanga narrated all that to him. [3-5-27]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,['3-5-28'],"""Oh! Rama, that boon-giver Indra wishes to take me to Brahma's abode, which is achieved by me by my arduous ascesis and  that which is unattainable for them with their souls unconquered... [3-5-28]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,['3-5-29'],"""On knowing that you are course is nearby, oh! Manly-tiger, and without seeing my dear guest I do not wish to go to Brahma's  abode... [3-5-29]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,['3-5-30'],""" Having met with you, a virtuous one and a great soul as you are, oh, manly-tiger, I wish to go through undesirable lesser  heavens to Brahma's abode, the highest [3-5-30]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,['3-5-31'],"""Oh! Tigerly-man, non-diminishing are the abodes achieved by me either in Brahma's abode or yonder than paradise...you take  them all...that are mine achieved by me ascesis..."" So said Sage Sharabhanga to Rama. [3-5-31]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,['3-5-32'],"Thus said by the Sage Sharabhanga to that Manly-tiger Rama, being the scholar in all the scriptures he spoke this sentence  to that sage. [3-5-32]"
https://www.valmikiramayan.net/utf8/aranya/sarga5/aranyasans5.htm,['3-5-33'],"""I alone can gain all those worlds, oh! Great Saint, I now seek a place to dwell here in this forest as indicated by you...  [Apparent meaning.] [3-5-33]"
