url,slokenumber,text
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-1'],Then while proceeding to Panchavati that Rahu's descendent came across a mammoth eagle with marvellous  might in midway. [3-14-1]
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-2'],"On seeing such an eagle in the forest those two highly privileged brothers Rama and Lakshmana questioned  it asking, ""Who you are?"" presuming it to be a demon. [3-14-2]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-3'],"But that eagle with sweet ad soft words spoke to them as though to please them, ""oh boy Rama know me  as your father's friend."" [3-14-3]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-4'],"Accepting that bird as his father's friend Raghava revered it, and he that Rama then asked for that  eagle's name and lineage. [3-14-4]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-5'],"On hearing Rama's words that bird said about his ancestry and himself, and in doing so, that eagle also  narrated the overall genesis of all beings. [3-14-5]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-6'],"""Once upon a time there were lords of people, oh dextrous Raghava, and you may listen all about them  from the beginning, while I narrate [3-14-6]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-9'],"""Of them Kardama was there at first, and afterwards Sesha, and later Samshraya was there with many children  and a vigorous one he was. Then Sthaanu, Mariichi, Atri, the great mighty one Kratu, Pulasthya, Angira,  Pracheta and Pulah were there. And oh, Raghava, Daksha, Vivaswan were while the other name of Vivasvan  is Arishtanemi, and lastly the great resplendent Kashyapa, was there as Prajapati. [3-14-9] [3-14-7]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-10'],"""Oh glorious Rama, there were sixty highly renowned daughters to Daksha, thus we hear. [3-14-10]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,"['3-14-11', ' 12a']","""Of them Kashyapa accepted eight slender-waisted daughters of Daksha Prajapati, namely Aditi, Diti,  Danu, Kaalakaa and Taamra, Krodhavasha, also thus Manu and even Anala also as wives. [3-14-11, 12a]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,"['3-14-12b', ' 13a']","""Then Kashyapa is gladdened and said to those young wives, ""You all shall deliver sons similar to me  and who can sustain the three worlds."" [3-14-12b, 13a]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,"['3-14-13b', ' 14a']","""Oh, dextrous Rama, Aditi, Diti, Kaalakaa and Danu have agreed for that, but others became unheedful  of Kashyapa's words. [3-14-13b, 14a]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,"['3-14-14b', ' 15a']","""Aditi gave birth to twelve Aditya-s, the Sun-gods, eight Vasu-s, the Terrestrials-gods, eleven Rudraa-s,  the Fury-gods, and two Ashvinis, the medicine-gods, total thirty-three of them. [3-14-14b, 15a]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,"['3-14-15b', ' 16a']","""Oh, boy Rama, Diti gave birth to well-known Daitya-s, the so-called demons, and earlier this earth  with forests and oceans belonged to them. [3-14-15b, 16a]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,"['3-14-16b', ' 17a']","""And oh, enemy-destroyer Rama, Danu gave birth to son Ashvagriiva or also called Hayagriiva, Horse-headed  god, and Kaalakaa gave birth to Naraka and Kaalaka. [3-14-16b, 17a]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,"['3-14-17b', ' 18a']","""But Taamraa gave birth to five world renowned girls namely, Krounchi, Bhaasii, Shyenii, Dhritaraashtrii,  and Shukii. [3-14-17b, 18a]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,"['3-14-18b', ' 19']","""And from each of the five daughters of Taamraa in turn emanated are the other avian species, where  Kraunchii gave birth to Uluuka-s, the owls, Bhasii-s gave birth to Bhaasaa-s, the vultures, and Shyenii  gave birth to very sharp eagles and falcons, and then Dhritaraashtrii gave birth to swans and all other  kinds of graceful water-birds. [3-14-18b, 19]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-20'],"""Dhritaraashtrii gave birth even to Chakravaaka water-birds, and Shukii gave birth to a daughter Nata,  and Nata's daughter is Vinata. [3-14-20]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,"['3-14-21', ' 22']","""Oh, Rama, Krodhavasha gave birth to ten of her self-same daughters namely Mrigi, Mrigamanda, Hari,  Bhadramanda, Maatangii, Sharduulii, Shweta, Surabhii, and like that to Surasa, who is embodied with  all giftedness, and even to Kadruva. [3-14-21, 22]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-23'],"""Children Mrigi are all of the the deer, oh best of the best-men, Rama, and Mrigamnda's progeny is Riksha-s,  Bears, a kind of antelope, and like that the Himalayan yak like species.[3-14-23]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-24'],"""Then Bhadramanda gave birth to the girl named Iravati and her son is elephant the great, Airaavata,  the protector of world. [3-14-24]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-25'],"""And Hari's offspring are lions and sagely/mighty monkeys, while Sharduulii gave birth to baboons and  tigers. [3-14-25]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-26'],"""Then Maatangi's childrenm are elephants, oh, best one among men, Rama, and Shweta gave birth to eight  elephants that are at eight quarters of world, sustaining the world on their head. [3-14-26]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-27'],"""Then, oh Rama, Surabhi gave birth to two daughters, one is named as illustrious Rohini, safe you  be, and the other is Gandharvi. [3-14-27]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-124-28'],"""Rohini gave birth to cows and other livestock, while Surasa gave birth to Naagaa-s, viz., many headed  serpents, while Kadru gave birth to ordinary serpents. [3-124-28]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-29'],"""Oh, the best among men Rama, the wife of great-soul Kashyapa, lady Manu procreated humans, Brahman--s,  Kshatriya-s, Vyasya-s, and Shudra-s. [3-14-29]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-30'],"""The Brahman-s emerged from face, the Kshatriya-s from chest, the Vyasya-s from two thighs, and the  Shudra-s from two feet, thus we hear from the scriptures viz., Veda, i.e., Rig Veda Purusha Shuukta.  [3-14-30]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-31'],"""All the merited fruit-bearing trees are given birth by Anala, and now I will narrate about Vinata,  the daughter's daughter of Shukii, and about Kadru, the sister of Surasa. [3-14-31]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-32'],"""Kadru gave birth to a thousand-headed serpent who is the bearer of this earth, and Vinata gave birth  to two sons namely Garuda and Aruna. [3-14-32]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-33'],"""Oh enemy-destroyer Rama, I took birth from that Aruna, the charioteer of Sun, and my elder brother  Sampati too, hence know me as Jatayu, the son of Shyenii. [3-14-33]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-34'],"""Such as I am, I can be your helpmate at your residence if only you wish me to... oh, boy, this impassable  forest is a beloved one to predators and demons, isn't it... as such I can take care of Seetha if you  and Lakshmana go out..."" Thus Jatayu said to Rama. [3-14-34]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-35'],"Raghava revered Jatayu in his turn by gladly hugging and stood by him with his head bent, and that kind-natured  Rama is indeed regardful of the friendship of his father with Jatayu that is repeatedly said by Jatayu.  [3-14-35]"
https://www.valmikiramayan.net/utf8/aranya/sarga14/aranyasans14.htm,['3-14-36'],"He that Rama took the princess from Mithila Seetha, and proceeded to Panchavati along with that very  mighty bird and Lakshmana, as though to incinerate enemies, like fire that burns down grasshoppers.  [3-14-36]"
