url,slokenumber,text
https://www.valmikiramayan.net/utf8/aranya/sarga32/aranyasans32.htm,"['3-32-1', ' 2']","On seeing the fourteen thousands demons of heinous crimes, and even on seeing Trishira, Duushana, and  even Khara, who are all exterminated by lone Rama, then Shuurpanakha emitted a thunderous blare like  a thundercloud. [3-32-1, 2]"
https://www.valmikiramayan.net/utf8/aranya/sarga32/aranyasans32.htm,['3-32-3'],"Highly agitated to witness the deed done by Rama, which deed is highly impossible for others, she hurried  Lanka ruled by Ravana. [3-32-3]"
https://www.valmikiramayan.net/utf8/aranya/sarga32/aranyasans32.htm,['3-32-4'],"She saw Ravana who is fulgent with his own radiance, seated with ministers at his nearby in the midst  of the divine aircraft Pushpaka, as with Indra who will be sitting amidst wind-gods. [3-32-4]"
https://www.valmikiramayan.net/utf8/aranya/sarga32/aranyasans32.htm,['3-32-5'],"Seated similar to the Sun in firmament on a supreme golden throne, which resembles a golden Altar of  Fire, and he himself resembling the blazing Ritual-fire spurting out of it when that Golden-Fire-Altar  is drenched with plentiful ghee, she saw such a Ravana. [3-32-5]"
https://www.valmikiramayan.net/utf8/aranya/sarga32/aranyasans32.htm,['3-32-6'],"An invincible one either for gods or gandharva-s, or to sages with exalted souls, or even to any other  entity worth its name, whose appearance itself is catastrophic, and who is sitting identical to the  Terminator, as though that Terminator himself is sitting with a wide gaped mouth, at such a Ravana Shuurpanakha  saw. [3-32-6]"
https://www.valmikiramayan.net/utf8/aranya/sarga32/aranyasans32.htm,['3-32-7'],"One who is severally bruised in several combats of gods and demons with the thunderbolts from the Vajra  weapon of Indra, and one who is severally blotched on his chest when the prongs of the tusks of Airavata,  the lordly elephant of Indra, gored his chest, at such a Ravana Shuurpanakha saw. [3-32-7]"
https://www.valmikiramayan.net/utf8/aranya/sarga32/aranyasans32.htm,['3-32-8'],"One who has twenty arms, ten faces and a broad chest, and a possessor of all regalia of Indra like white  parasol, white fanning instruments, colours and the like insigne, and at that brave one who is attributed  with all of the kingly attributes, Shuurpanakha saw. [3-32-8]"
https://www.valmikiramayan.net/utf8/aranya/sarga32/aranyasans32.htm,['3-32-9'],"Blent with the gleam of Lapis gems studded in his ornaments his glisten is alike that gem, while  his ear-knobs are made out of refined gold, and his arms strongish, teeth whitish, mouth widish and  he is mountainous, and Shuurpanakha saw such a Ravana. [3-32-9]"
https://www.valmikiramayan.net/utf8/aranya/sarga32/aranyasans32.htm,['3-32-10'],"His body bears hundreds of welts caused when assaulted with Vishnu-disc for hundreds of times in wars  with gods, and when assaulted for hundreds of times with the other assaults-missiles in other gruesome  wars as well, and Shuurpanakha saw at such a Ravana. [3-32-10]"
https://www.valmikiramayan.net/utf8/aranya/sarga32/aranyasans32.htm,['3-32-11'],"Likewise, whose limbs are thrashed with thrashing missilery of all gods, whereby his body and soul have  become harsh, thus he can perpetrate anything swiftly at his will, and he who can capably roil an un-perturbable  ocean at his wish, at such Ravana Shuurpanakha saw. [3-32-11]"
