url,slokenumber,text
https://www.valmikiramayan.net/utf8/aranya/sarga72/aranyasans72.htm,['3-72-1'],"When Kabandha said that way, both those brave men and lords of people, on throwing the body of Kabandha  into a mountain cleft and then embedded it with firewood. [3-72-1]"
https://www.valmikiramayan.net/utf8/aranya/sarga72/aranyasans72.htm,['3-72-2'],"On his part Lakshmana started to torch that pyre with highly sparkling torches from all over, and even  that pyre too suddenly blazed with blazes from all over. [3-72-2]"
https://www.valmikiramayan.net/utf8/aranya/sarga72/aranyasans72.htm,['3-72-3'],"That massy body of Kabandha is full with fat and while it is being cooked, it is in simile with a massy  gob of ghee. But the Fire had to stew that body tardily, though that stewed meat is Fire's favourite  dish, because of that body's massiveness. [3-72-3]"
https://www.valmikiramayan.net/utf8/aranya/sarga72/aranyasans72.htm,['3-72-4'],"In a trice that highly dynamic Kabandha zoomed up shoving off that pyre, and he is now attired in lily-white  vestments and angelic garlands, and appeared like a fumeless fire. [3-72-4]"
https://www.valmikiramayan.net/utf8/aranya/sarga72/aranyasans72.htm,['3-72-5'],"Then highly gladdened Kabandha jumped up onto sky from the pyre, and there he is irradiant with unsullied  clothing, and fineries decorated on every limb. [3-72-5]"
https://www.valmikiramayan.net/utf8/aranya/sarga72/aranyasans72.htm,"['3-72-6', ' 7']","On going to firmament Kabandha is now seated in a dazzling celestial aircraft yoked with swans, which  endows renown because it takes the occupants to the realms of Brahma, and sitting in that celestial  aircraft he said this sentence to Rama, while his own great glimmer and glitter beamed forth in all  ten quarters. [3-72-6, 7]"
https://www.valmikiramayan.net/utf8/aranya/sarga72/aranyasans72.htm,"['3-72-7b', ' 8']","""Oh, Raghava, how you will regain Seetha, that you listen from me in its essence... oh, Rama, by which  and which analyses everything will be analysed, six of such ideations are available in this world...  and when a person is touched down by a spell of nemeses, he shall adore one who is equally in such spell  of nemesis... [3-72-7b, 8]"
https://www.valmikiramayan.net/utf8/aranya/sarga72/aranyasans72.htm,['3-72-9'],"""Oh, Rama, you along with Lakshmana went into a spell of nemesis, and thus you have become an underprivileged  one, and that spell alone has obtained you this dire straits, in the form of abducting your wife...  [3-72-9]"
https://www.valmikiramayan.net/utf8/aranya/sarga72/aranyasans72.htm,['3-72-10'],"""Oh, best among kind-hearted ones, thereby you have to certainly befriend such a soul in similar dire  straits... however deeply I may think, I am not able to perceive your accomplishment if you do not befriended  with such a soul... [3-72-10]"
https://www.valmikiramayan.net/utf8/aranya/sarga72/aranyasans72.htm,['3-72-11'],"""Oh, Rama, listen what I tell... a vanara is there by name Sugreeva, who is vengefully reneged by his  brother Vali, the son of Indra... [3-72-11]"
https://www.valmikiramayan.net/utf8/aranya/sarga72/aranyasans72.htm,['3-72-12'],"""That self-respectful valiant Sugreeva is living on the Mt. Rishyamuka, a best mountain available in  the lambent fringes of Pampa Lake, along with four other vanara-s. [3-72-12]"
