url,slokenumber,text
https://www.valmikiramayan.net/utf8/aranya/sarga2/aranyasans2.htm,['3-2-1'],"Then, on receiving the hospitality in that hermitage for that day, and on the next   day before sunrise, Rama bade farewell to all of the sages, and thus entered the deep forests.   [3-2-1]"
https://www.valmikiramayan.net/utf8/aranya/sarga2/aranyasans2.htm,"['3-3-2', ' 3']","Rama followed by Lakshmana has indeed seen that midst of the forest which is   filled with very many animal herds, where the bears and tigers are frequenting, and whose trees,   creepers, bushes are ruined, water ponds rendered unsightly, birds song-less, but where the   swarms of crickets are whistling deafeningly. [3-3-2, 3]"
https://www.valmikiramayan.net/utf8/aranya/sarga2/aranyasans2.htm,['3-2-4'],"Therein Rama has seen along with Seetha, a lurid voiced man-eater who is akin to a   mountain-peak, among horrendous animals. [3-2-4]"
https://www.valmikiramayan.net/utf8/aranya/sarga2/aranyasans2.htm,['3-2-5'],"Deep eyed, huge mouthed, horrible with a monstrous belly, hideously misshapen, and   a very soaring one that demon is, an ugly one with a horrendous look. [3-2-5]"
https://www.valmikiramayan.net/utf8/aranya/sarga2/aranyasans2.htm,['3-2-6'],"Wearing tiger's skin that is wetted with fat and dampened with blood, he is   frightening to all beings like the wide-open mouth of Death. [3-2-6]"
https://www.valmikiramayan.net/utf8/aranya/sarga2/aranyasans2.htm,['3-2-7-8a'],"He skewered three lions, four tigers, two wolves, ten spotted deer, and a big head   of an elephant with tusks and fouled with fat on an iron spear, and he is yelling with his   deafening voice. [3-2-7-8a]"
https://www.valmikiramayan.net/utf8/aranya/sarga2/aranyasans2.htm,['3-2-8b-9a'],"He that demon on seeing Rama, Lakshmana and Seetha ran towards them very angrily,   like the Time, the Eliminator of people. [3-2-8b-9a]"
https://www.valmikiramayan.net/utf8/aranya/sarga2/aranyasans2.htm,['9b-10a'],"He shouted a tremulous blare, as though to tremor the earth, and seized Vaidehi   with his arms and gone afar, and then said this way. [9b-10a]"
https://www.valmikiramayan.net/utf8/aranya/sarga2/aranyasans2.htm,['3-2-10b-11a'],"""You two wear jute cloths like hermits, but handle arrows, bows and swords like   warriors, yet entered Dandaka forest with your wife... your lives are on the wane...   [3-2-10b-11a]"
https://www.valmikiramayan.net/utf8/aranya/sarga2/aranyasans2.htm,['3-2-11b-12a'],"""How saintly are you while living with your wife? You sinful fellows dishonest are   you ways... who are you... you insulters of sainthood? [3-2-11b-12a]"
https://www.valmikiramayan.net/utf8/aranya/sarga2/aranyasans2.htm,['3-2-12b-13a'],"""I am a demon named Viradha and I will be on the rove in this impassable forest   with weapon, always eating the flesh of sages... [3-2-12b-13a]"
https://www.valmikiramayan.net/utf8/aranya/sarga2/aranyasans2.htm,['3-2-13b-14a'],"""This best waisted woman will be my wife, and I will drink your blood of you two   sinful one in a fight with you... [3-2-13b-14a]"
https://www.valmikiramayan.net/utf8/aranya/sarga2/aranyasans2.htm,['3-2-14b-15a.'],"On listening those arrogant words spoken in bad intent by that evil minded   Viradha, Seetha, the daughter of Janaka, is much panicked. [3-2-14b-15a.]"
https://www.valmikiramayan.net/utf8/aranya/sarga2/aranyasans2.htm,['3-2-15b-16'],"Seetha in fear wiggled like a plantain tree in a whirlwind, and on seeing at the   auspicious lady gone into the arms of Viradha, Raghava spoke this sentence to Lakshmana, with his   face fully turning to pale. [3-2-15b-16]"
https://www.valmikiramayan.net/utf8/aranya/sarga2/aranyasans2.htm,['3-2-17-18a'],"""See! Gentle Lakshmana, see that illustrious princes Seetha, the daughter of   emperor Janaka, one who is brought up comfortably in immense comfort, and my auspiciously   traditional wife... now gone into the wretched hands of a demon... [3-2-17-18a]"
https://www.valmikiramayan.net/utf8/aranya/sarga2/aranyasans2.htm,['3-2-18b-19a'],"""That which is desired to befall on us, and that which is the choicest desire of   Kaikeyi, and that which is concomitant to her boons, oh, Lakshmana, that has come to pass   quickly, and today only Lakshmana... [3-2-18b-19a]"
https://www.valmikiramayan.net/utf8/aranya/sarga2/aranyasans2.htm,['3-2-19b-20'],"""She who is a foresighted lady, she who is not happy with the kingdom for her son,   she by whom I, a dear one to all beings, am sent to forests, and she is my middle mother, her   desire is fulfilled today, nay now itself... [3-2-19b-20]"
https://www.valmikiramayan.net/utf8/aranya/sarga2/aranyasans2.htm,['3-2-21'],"""To me, oh, Soumitri, the grief of others touching Seetha is more, than father's   demise or grabbing away my kingdom... [3-2-21]"
