url,slokenumber,text
https://www.valmikiramayan.net/utf8/aranya/sarga47/aranyasans47.htm,['3-47-1'],"When Ravana whose intention is to abduct her has enquired thus, then on the basis of his Brahman friar's  mien Seetha informed about herself on her own. [3-47-1]"
https://www.valmikiramayan.net/utf8/aranya/sarga47/aranyasans47.htm,['3-47-2'],"Thinking briefly that, 'he is a Brahman and an untimely guest, he will indeed curse me if he is not  replied,' Seetha spoke this sentence. [3-47-2]"
https://www.valmikiramayan.net/utf8/aranya/sarga47/aranyasans47.htm,['3-47-3'],"""I am the daughter of noble-souled Janaka, the king of Mithila, by name I am Seetha, and the dear wife  and queen of Rama, let safety betide you. [3-47-3]"
https://www.valmikiramayan.net/utf8/aranya/sarga47/aranyasans47.htm,['3-47-4'],"""On residing in the residence of Ikshvaku-s in Ayodhya for twelve years, I was in sumptuosity of all  cherishes while relishing all humanly prosperities. [3-47-4]"
https://www.valmikiramayan.net/utf8/aranya/sarga47/aranyasans47.htm,['3-47-5'],"""In the thirteenth year the lordly king Dasharatha deliberated together with his imperial ministers  to anoint Rama as Crown Prince of Ayodhya. [3-47-5]"
https://www.valmikiramayan.net/utf8/aranya/sarga47/aranyasans47.htm,['3-47-6'],"""When Raghava's anointment was being organised my venerable mother-in-law known as Kaikeyi begged her  husband Dasharatha for a boon. [3-47-6]"
https://www.valmikiramayan.net/utf8/aranya/sarga47/aranyasans47.htm,"['3-47-7', ' 8a']","""Restraining my veracious father-in-law by a good deed once done by her in his respect, Kaikeyi besought  two boons from him, namely expatriation of my husband, and anointment of her son Bharata. [3-47-7, 8a]"
https://www.valmikiramayan.net/utf8/aranya/sarga47/aranyasans47.htm,"['3-47-8b', ' 9', ' 10a']",""" 'If Rama is anointed now, come what may I will not eat, sleep, or drink, and my life ends this way,'  thus Kaikeyi was adamantine, and the king and my father-in-law entreated her who is nagging with meaningful  riches, but she did not make good on that entreaty. [3-47-8b, 9, 10a]"
https://www.valmikiramayan.net/utf8/aranya/sarga47/aranyasans47.htm,"['3-47-10b', ' 11a']","""My great-resplendent husband was of twenty-five years of age at that time, and to me eighteen years  are reckoned up from my birth. [3-47-10b, 11a]"
https://www.valmikiramayan.net/utf8/aranya/sarga47/aranyasans47.htm,"['3-47-11b', ' 12a']","""Rama - thus he is exalted in the world, an unambiguous, unblemished, unsullied one, and a broad-eyed  ambidextrous one, who delights in bringing universal welfare, is my husband. [3-47-11b, 12a]"
https://www.valmikiramayan.net/utf8/aranya/sarga47/aranyasans47.htm,"['3-47-12b', ' 13a']","""But Rama's father Dasharatha was lovesick for Kaikeyi and to fulfil her desired aspiration that great  king did not anoint Rama. [3-47-12b, 13a]"
https://www.valmikiramayan.net/utf8/aranya/sarga47/aranyasans47.htm,"['3-47-b', ' 14a']","""When Rama arrived in the presence of his father, Kaikeyi readily and decidedly spoke these words to  my husband. [3-47-b, 14a]"
https://www.valmikiramayan.net/utf8/aranya/sarga47/aranyasans47.htm,"['3-47-14b', ' 15a']",""" 'What your father has proclaimed, oh, Raghava, that may be heard from me. He said, 'let this thornless  kingdom be accorded to Bharata.' [3-47-14b, 15a]"
https://www.valmikiramayan.net/utf8/aranya/sarga47/aranyasans47.htm,"['3-47-15b', ' 16a']","""And you, oh, Kakutstha Rama, indeed have to inhabit the forests for nine plus five years, hence you  repair to forests and redeem your father from the remorse of perjury.' [3-47-15b, 16a]"
https://www.valmikiramayan.net/utf8/aranya/sarga47/aranyasans47.htm,"['3-47-16b', ' 17a']",""" 'As an unfearing one from any quarter and as a resolute one in his pledge my husband Rama said 'so  be it' to Kaikeyi and followed her dictate. [3-47-16b, 17a]"
https://www.valmikiramayan.net/utf8/aranya/sarga47/aranyasans47.htm,"['3-47-17b', ' 18a']","""My husband is evermore a renderer but not a recipient, and forever he speaks truth, and not the untruth,  least of all. Oh, Brahman, this is the unalterable and unsurpassable vow of Rama. [3-47-17b, 18a]"
https://www.valmikiramayan.net/utf8/aranya/sarga47/aranyasans47.htm,"['3-47-18b', ' 19a']","""One known as Lakshmana is such a Rama's brother from another mother, and he is a valorous one, tigerly-man,  and an eliminator of enemies in war. [3-47-18b, 19a]"
