url,slokenumber,text
https://www.valmikiramayan.net/utf8/ayodhya/sarga109/ayodhyasans109.htm,[],"After hearing Jabali's words, Rama the best among virtuous and upright men spoke with a great devotion and with an undisturbed mind of his own (as follows);"
https://www.valmikiramayan.net/utf8/ayodhya/sarga109/ayodhyasans109.htm,[],"""That which, in your desire to please me, you have counselled, is impossible though it appears to be possible. It is like a forbidden food, appearing to be an agreeable one."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga109/ayodhyasans109.htm,[],"""He who is unruly, fully invested with ill-conduct, having a bad reputation and seeing differences in everything, does not gain respect from honest men."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga109/ayodhyasans109.htm,[],"""One's conduct itself explains whether one belongs to a good family or a bad family, valiant or arrogant and chaste or unchaste."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga109/ayodhyasans109.htm,[],"""What sensible man, able to discern what is just and what is unjust, in this world, would respect me, if I am ignoble resembling as noble, bereft of honesty, impure, having no good qualities but appearing like the one having good qualities, ill-behaved but appearing as well-behaved abandoning righteousness and getting hold of unrighteousness in the guise of piety, creating confusion in the world and disregarding rules of conduct."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga109/ayodhyasans109.htm,[],"""If I behave in this manner faithlessly, to whom can I advise a prescribed conduct? How would I attain heaven?"""
https://www.valmikiramayan.net/utf8/ayodhya/sarga109/ayodhyasans109.htm,[],"""This entire world would follow its own whims, for, whatever the conduct of the kings may be, such will be the coduct of their subjects."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga109/ayodhyasans109.htm,[],"""The eternal royal governance is indeed an assemble of truth and not cruel. Hence, the kingship has the Truth as its essence. The world is established in Truth."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga109/ayodhyasans109.htm,[],"""Even sages and divine being have respected truthfulness alone. The one who speaks truth obtains the highest position in this world."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga109/ayodhyasans109.htm,[],"""People fear of a person, who speaks untruth, as one fears a snake. Truth is the highest virtue and is stated to be the origin of heaven."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga109/ayodhyasans109.htm,[],"""Truth is god and all virtues follow truth. All are rooted in truth there is nothing higher than truth."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga109/ayodhyasans109.htm,[],"""Gift sacrifice, oblation, austerities performed and the scriptural texts have the foundation in Truth. Hence, one should thoroughly surrender to truth."
