url,slokenumber,text
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"That brilliant and glorious Bharata, who was a rejoice to Ikshvaku dynasty marching in easterly direction from the city of Rajagriha, thereafter observing and crossing Sudama* river as well as the wide Hladini river, whose stream flowed towards eastern direction."
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"The pure and illustrious Bharata, who kept up his promise, crossing shatradru river at Eladhana village, reaching the region of Apara parpata, crossing a rocky hill called akurvati, seeing the villages of Agneyam and salyakartana as well as Silavaha river, crossed huge mountains and traveled towards the woods of Chitraratha."
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"Arriving at the confluence of Saraswati and Ganga rivers, Bharata entered the woods of Bharmuda, the north of Viramatsaya region."
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"Reaching and crossing a refreshing river named Kulinga, which is swift and surrounded by mountains as well as Yamuna river, the army was then made to rest there."
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"Making cool the limbs of the tired horses by bathing there and cheering up them, nay, taking a bath himself, drinking some water and carrying it for future use, Bharata proceeded further."
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],The blessed prince Bharata traversed that rarely frequented huge forest by his excellent chariot as the wind glides through an atmosphere.
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"Bharata soon reached the great river, Bharathi, which is difficult to be crossed, at the city of pragvata in the region of Amsudhana."
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"Crossing the River Ganga at the city of Pragvata, he reached the river Kulikoshthika, traversed it along with his army and then arrived at the region of Dharmavardhana."
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"Bharata reached Jambuprasta village, which is located at the southern part of Torana region and from there he arrived at a beautiful village too, named Varutha."
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"Making a camp in thatbeautiful forest there, Bharata traveled towards the east and reached a garden in the city of Ujjihana, in which there are a number of Kadamba trees."
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"Having reached Sala and Kadamba trees, Bharata yoked swifter horses to his chariot, allowed his army to come after him and quickly went ahead."
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"Having halted min Sarvatirtha village and having crossed Uttamika river and various other rivers by mountain -ponies and reaching Hast prasthaka village, Bharata crossed Kutika river and traversed kapivati river at Lohitya village."
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"Bharata, after crossing Sthanumati river at Ekasala village and Gomati river at Vinata village, took rest at a grove of Sala trees at Kalinga city as the horses were very much tired and then proceeded quickly."
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"Driving through grove quickly in the night, Bharata at the dawn saw the city of Ayodhya, which was earlier built by King Manu."
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"Seeing the city of Ayodhya in front, after spending seven nights on his way, Bharata the tiger among men, spoke the following words to his charioteer:"
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"""O, Charioteer! The famous city of Ayodhya comes into view vaguely to me from a distance, as a heap of white clay. It has beautiful gardens. It is filled with performers of sacrifices and with people endowed with good qualities as well as well versed in the Vedas and with Brahmins inmost abundant reaches , It is being ruled by a royal sage."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"Earlier , a big clattering voice of men and women used to be heard all round in Ayodhya. Now, I am not hearing that voice."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"""The parks which used to beam with men streaming forth on all sides, having given up sporting in the morning after entering them in thee evening having spent the whole night in sport, now appear to me otherwise"""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"""These parks deserted by the lovers now turn out to be dejected . O, charioteer! To me, the city appears to have changed into a forest."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"""Here, as before, important persons indeed are not seen going into the city or coming out it in carriages or on horses or on elephants."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"""Earlier parks used to be conspicuously excited with joy and gaiety and were most congenial for love contacts of men."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"""I am seeing the same parks., today with lack of enjoyments on all sides and with trees having their leaves fallen along the road, looking like picture of dismay."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"""Even now at dawn, charming sounds with sweet and much melodious tone of animals and birds intoxicated with happiness are not being heard."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"""Why does, as before, pure and auspicious breeze laden with aloes and sandal wood intensified with the fume of burnt incense,not blow today.?"""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"""Why today have the sounds of kettledrums, clay tomtoms and Vinas played upon with drum-sticks or palms or fingers stopped which formerly never ceased at any time."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"""I perceive various kinds of evil sinful and silly omens and by this, my mind is dejected."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"""O, charioteer! It is not possible that all sounds be well with my kinsfolk, as indeed, even without anycause for a grievance, my spirit is cast down"""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"Despondent, distressed in mind, frightened and extremely entered the city, which was ruled by the descendents of Ikshvaku."
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"Bharata, with his tiered horses entered the city through Vaijayanta gate. Greeted with slogans of victory by the standing gatekeepers, he went inside, along with others."
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"Bharata, with a distracted mind, responded to the salutations of those porters at the gate and those porters at the gate and spoke to the charioteer who was beloved to Asvapati as follows:"
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"""O, the faultless charioteer! Why was I brought so quickly without any reason? My mind is apprehending some evil. I lost my all energy."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"""Whatever things were heard by us formerly in the same case of ruin of kings, I am seeing here all those signs."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"""I am seeing the family horses in which dirt is not swept away, with their doors wide open, bereft of splendor on all sides without any offerings being made, and with no incense burned . Families are starving and people look miserably without any charming appearance."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"""The temples of gods are deserted and have lost their radiance, with their splendor of floral decorations lost, nor are there any assembling to perform sacrifices as before."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"""Worships of the deities were placed aside. Assemblies of prayers are also not adorned with saleable flowers and garlands today."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"""Even traders lost interest in trading tie-ups and their minds are tied up in thoughts. They are not being seen here today, as before."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"""Clusters of birds in temples and large trees in the city are looking desolate. The population of men and women in the city look thoughtful anguished weak messy and despondent with their eyes held in tears."""
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"After seeing those bad omens in Ayodhya, the broken hearted Bharata spoke to the charioteer as aforesaid and went to the royal palace."
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"Beholding the city of Ayodhya,that formerly possessed the splendor of the capital city of Indra, now with its squares houges and high ways deserted, the doors and hinges covered with rust , Bharata was overcome with grief."
https://www.valmikiramayan.net/utf8/ayodhya/sarga71/ayodhyasans71.htm,[],"Seeing many things disenchanted to mind which did not occur at any time before in the city, the high soled Bharata with his head bent down and with his mind miserable gloomily entered his father's house."
