url,slokenumber,text
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"Rama, a very bright man and a true warrior, having duly heard the words of Hanuman from  the beginning, thereafter spoke as follows:"
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""I shall destroy quickly Lanka, the city of that terrible ogre (Ravana), of which you  just informed I am really telling this."""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""Be pleased to approve our march at this moment, a suitable moment for success. The sun  reached the mid-day."
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""Let that ogre go (to his abode) after kidnapping Seetha. Where will he go alive? Hearing  of my march to Lanka, Seetha will get back her hope in life, like a sick man having drunk poison touches  ambrosia at the end of his life."""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""This northern planet of Phalguni will be in conjunction with the Hasta star tomorrow.  Hence, let us depart today itself with all the troops accompanying us, Oh, Sugreeva!"""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""By seeing the omens which are becoming visible, I deduce that I shall bring back Seetha  the daughter of Janaka, by killing Ravana."""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""My eye which is twitching on the upper lid, is proclaiming as it were, my desire of  victory coming nearer."""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"Then Rama the virtuous man versed in moral law, who was well-adored by Sugreeva the king  of monkeys and Lakshmana, again spoke as follows:-"
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""Let general Nila accompanied by strength of hundred thousand warriors go before the  army, to explore the way."""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""Oh Nila the chief of Army! Steer the army speedily by the path, abound with fruits and  roots, cool woods and fresh water and honey."""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""The evil-minded demons may spoil the roots, fruits and water in the path-way. You always  try to be on you guard."""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""Let the monkeys jump into law grounds, into places made inaccessible by forest-grores  and into thickets and notice whether any rival forces are stationed there."""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""Let whatever little of feeble forces stay back in Kishkindha, as our operation will  indeed be dreadful. It has to be discharged daringly."""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""Let the best of monkeys with great strength in hundreds and thousands lead the formidable  of the army, which is akin to an oceanic stream."""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""Let Gaja, equal to a mountain, Gavaya a very strong warrior and Gavaksha march in front,  as a majestic bull marches in front of a cow-herd."""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""Let the monkey called Rishabha, Lord of the simians and the best of the primates march  forward, duly guarding the right side of the army of the simians."""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""Let Gandhamadana, with a strength unconquerable like an elephant in rut, proceed duly  guarding the left side of the army of monkeys."""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""I myself, mounted on the shoulders of Hanuman, like Indra on Airavata, will march in  the centre of my troops, duly cheering the multitude of army."""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""Let this Lakshmana, resembling the lord of Death, march on the shoulders of Angada like  Kubera the lord of riches and the sovereign of beings marches on an elephant called Sarvabhauma."""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"Let the highly strong, Jambavan with Sushena and the monkey called Vegadarshi, all three,  guard the middle part of the army."""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""Hearing the words of Rama, Sugreeva with great valour, the commander of forces and the  lion among monkeys gave orders to the monkeys accordingly."""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"Then, all those troops of monkeys with great speed together raised up and quickly bounced  from caves and mountain-tops."
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"Thereafter Rama the virtuous man, treated respectfully by Sugreeva and Lakshmana, moved  towards southern direction, along with the army."
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"At that time, Rama went surrounded by monkeys, looking like elephants, numbering in hundreds,  hundreds of thousands and crores."
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],That extensive army of monkeys followed Rama who was marching in the lead. All those  monkeys maintained by Sugreeva were rejoicing with delight.
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"The monkeys, jumping overwhelmingly with roaring sound and jest fully playing musical  instruments (like trumpets) marched towards southern direction."
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"They marched on, eating good-smelling honeys and fruits and carrying large branches bearing  clusters of blossoms in multitude."
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],Wild monkeys would lift up and throw one another all of a sudden. Some others were hanging  down and flying upwards. Some other monkeys were throwing down others.
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"Monkeys close to Rama were thus shouting, ""To us, Ravana is worthy of killing and also  the entire demons."""
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"Rishabha, Nila, and the courageous Kumuda along with many monkeys were clearing up the  path ahead."
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"Sugreeva the king of monkeys, Rama and Lakshmana the destroyers of enemies were moving  in the centre along with many robust and terrible monkeys."
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"The heroic monkey satabali who was accompanied by ten crores of monkeys, standing alone  firmly, guarded the whole army of monkeys."
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"Kesari with a retinue of a hundred crore, Panasa, Gaja and Arka along with many monkeys  were protecting one flank of that army."
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"Keeping Sugreeva in front, Sushena and Jambavanta surrounded by many bears, protected  the hinder part of that army."
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"Nila their chief of the army, the brave and the best among monkeys, the self controlled  and the foremost among movable beings, was protecting atha army in every direction."
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"Valimukha, Prajangha, Jambha and Rabhasa the monkey were moving on all sides, urging  the monkeys forward."
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"Those foremost among the monkeys, proud of their strength, thus marching with the army,  saw the Sahya mountain the best of mountains joined with many small mountains, lakes fully abounding  in flowers and eminent ponds."
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"That large army of monkeys, terrific like an ocean-flood cognizing the command of Rama  which is frightfully enraging, having terror-stricken, abandoning the vicinity of towns and even villages,  marched like a highly dreadful ocean with a great hoaring sound."
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"All those prominent and valiant monkeys were overwhelmingly jumping ahead, like fine  horses being whipped, at the side of that Rama."
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"Rama and Lakshmana the best among men being carried on shoulders by Hanuman and Angada  the two monkeys, were effulgent like the moon and the sun having come together in contact with two large  planets (Jupiter and Venus)."
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"Thereafter, Rama the virtuous man, treated respectfully by Sugreeva and Lakshmana, moved  towards southern direction, along with the army. Lakshmana, with a fully meaningful presence of mind,  sitting on Angada, spoke the following auspicious words which were fully meaningful, to Rama."
https://www.valmikiramayan.net/utf8/yuddha/sarga4/yuddhasans4.htm,[],"""Killing Ravana fast and obtaining Seetha who was taken away, you will proceed to Ayodhya  which is abundant by rich, having accomplished your purpose."""
