url,slokenumber,text
https://www.valmikiramayan.net/utf8/baala/sarga6/balasans6.htm,"['1-6-3', '4', '5']","He who is well-versed in Veda-s, who is a gatherer of all scholars, riches and     forces as well, a foreseer and a great resplendent one, also one who is esteemed     by urbanites and countrymen alike, one who is a top-speeded chariot-warrior among     the emperors of Ikshwaku kings, one who has performed many Vedic rituals, a virtuous     one, a great controller, a saint-like kingly sage, one who he is renowned in all     the three worlds, a mighty one with all his enemies eradicated, nevertheless who     has friends, one who conquered all his senses, one who is similar to Indra, or     Kubera on earth with his wealth, accumulations and other possessions, he that     king Dasharatha while dwelling in the city of Ayodhya protected the world, like     Manu, the foremost protector of mankind. [1-6-3,4,5]"
https://www.valmikiramayan.net/utf8/baala/sarga6/balasans6.htm,['1-6-5'],"He that truth-abiding king, who adheres to the three-fold virtues rules the vast     of that kingdom from that best city Ayodhya, as Indra rules heaven from his capital     Amaravati. [1-6-5]"
https://www.valmikiramayan.net/utf8/baala/sarga6/balasans6.htm,['1-6-6'],"In that best city Ayodhya all are exuberant yet virtuous ones, and scholars are     variously learned ones, people are satisfied with their own riches, they have     no greed, and they advocate truthfulness alone. [1-6-6]"
https://www.valmikiramayan.net/utf8/baala/sarga6/balasans6.htm,['1-6-7'],"None with meagre accumulations is there in that great city and no householder     is there without unearned means, and without cows, horses, monies or cereals and     who could not sustain his family. [1-6-7]"
https://www.valmikiramayan.net/utf8/baala/sarga6/balasans6.htm,['1-6-8'],"None can see a lustful person, or a miser or a cruel one anywhere in that Ayodhya,     along with nondescripts or non-believers, for there are no such persons. [1-6-8]"
https://www.valmikiramayan.net/utf8/baala/sarga6/balasans6.htm,['1-6-9'],"All the ladies and gentlemen in that city are virtuous in mind, self-controlled     ones, they are all self-satisfied like great saints, and both in their conduct     and character they are blameless. [1-6-9]"
https://www.valmikiramayan.net/utf8/baala/sarga6/balasans6.htm,['1-6-10'],"In that city none is there without his earrings, headgear, or garlands, none is     an enjoyer of lowly things, or misses his regular oil-baths, or with an un-creamed     body with sandalwood paste or with other body cream, or with an un-perfumed physique.     [1-6-10]"
https://www.valmikiramayan.net/utf8/baala/sarga6/balasans6.htm,['1-6-11'],"There is none who is famsihed, an uncharitable one in his nature, one with an     undecorated body with ornaments like bracelets or chest plates, and there is none     without a heart. [1-6-11]"
https://www.valmikiramayan.net/utf8/baala/sarga6/balasans6.htm,['1-6-12'],"There is none someone who is without sacrificial fires, and none without performing     sacrificial rituals, and none is low in living; neither an immoral, nor a bastard     nor even a thief, can be found in Ayodhya. [1-6-12]"
https://www.valmikiramayan.net/utf8/baala/sarga6/balasans6.htm,['1-6-13'],"The sense-controlled scholarly Vedic Brahmans are always engaged in their rituals,     and they donate the education of Vedas to their students, as well practice their     own, and while receiving donations they are principle-minded. [1-6-13]"
https://www.valmikiramayan.net/utf8/baala/sarga6/balasans6.htm,['1-6-14'],"There is no atheist, no liar, and none is less learnt in Veda-s, and no one is     found to be jealous, or disabled, or unscholarly person. [1-6-14]"
https://www.valmikiramayan.net/utf8/baala/sarga6/balasans6.htm,['1-6-15'],"None can be found anywhere in Ayodhya without the knowledge of the six ancillaries     of Veda-s like astrology, prosody, grammar etc., none a non-performer of the prescribed     rituals, and none a non-donor in thousands, thus none with a saddened heart, turmoil     in mind or agonised in will is there. [1-6-15]"
https://www.valmikiramayan.net/utf8/baala/sarga6/balasans6.htm,['1-6-16'],"Whoever it may be, either a gentleman or a lady, none is without wealth, even     none without elegance or devoid of devotion to their king, and it is impossible     to see suchlike person in Ayodhya. [1-6-16]"
https://www.valmikiramayan.net/utf8/baala/sarga6/balasans6.htm,['1-6-17'],"In the four-caste system, from the first caste to the last, everyone is a worshipper     of deities and guests and everyone is also faithful, illustrious, valiant, and     each one is a brave one. [1-6-17]"
https://www.valmikiramayan.net/utf8/baala/sarga6/balasans6.htm,['1-6-18'],"Longevity is there for all of the people, all are with virtuosity and truthfulness,     and they lived in that best city along with their sons, grandsons and their ladies.     [1-6-18]"
https://www.valmikiramayan.net/utf8/baala/sarga6/balasans6.htm,['1-6-19'],"The warrior class Kshatriya-s is turned towards the Brahmans, the scholarly class,     for intellectual and religious support. The trading class, Vaisya-s, is the follower     of the Kshatriya-s, the ruling class, for the state's economy is dependent on     the rulership. And the fourth one, Shuudra-s, the working class, while performing     its own duties, is always working for the other castes. [1-6-19]"
