url,slokenumber,text
https://www.valmikiramayan.net/utf8/baala/sarga41/balasans41.htm,['1-41-1'],"""On observing that his sons have gone long time back in search of ritual-horse,     oh, Rama, king Sagara spoke this to his grandson, Amshuman, who is radiant     with his own self-resplendence."" Thus Vishvamitra continued his narration     about Sagara. [1-41-1]"
https://www.valmikiramayan.net/utf8/baala/sarga41/balasans41.htm,['1-41-2'],"'You are brave one and completed your education in warfare, such as     you are, you are a coequal to your paternal-uncles in magnificence,     thus you search the course of your paternal uncles, also him by whom     the horse is stolen.' Thus King Sagara started speaking to his grandson     Amshuman. [1-41-2]"
https://www.valmikiramayan.net/utf8/baala/sarga41/balasans41.htm,['1-41-3'],"The living beings in netherworlds of earth are intrepid and they     are extraordinary also, hence you take your bow along with your sword     to retaliate them in the event of their attacking you. [1-41-3]"
https://www.valmikiramayan.net/utf8/baala/sarga41/balasans41.htm,['1-41-4'],"'On saluting them that are worthy for salutations, and on eliminating     them that are the causer of obstructions, you shall achieve your purpose     of tracking the ritual-horse, and thus you comeback safely and let my     Vedic-ritual be crossed over to the other shore of mortality by you.'     Thus king Sagara told his grandson Amshuman. [1-41-4]"
https://www.valmikiramayan.net/utf8/baala/sarga41/balasans41.htm,['1-41-5'],"When the great-souled king Sagara has thoroughly said in this way,     that adroitly agile Amshuman proceeded wielding a bow and a sword. [1-41-5]"
https://www.valmikiramayan.net/utf8/baala/sarga41/balasans41.htm,['1-41-6'],"Motivated by the King Sagara, oh, Rama, the best one among men, Amshuman     progressed on the walkway that was hollowed out by his great-souled     paternal-uncles inside the earth. [1-41-6]"
https://www.valmikiramayan.net/utf8/baala/sarga41/balasans41.htm,['1-41-7'],"And he that resplendent Amshuman beheld one of the four directional     elephant of the earth which is being venerated by gods, monsters, demons,     imps, vultures and serpents. [1-41-7]"
https://www.valmikiramayan.net/utf8/baala/sarga41/balasans41.htm,['1-41-8'],"On circumambulating that elephant in supplication, and even on enquiring     after its well-being, he that Amshuman has enquired in detail with it     for his paternal-uncles and even about the robber of the ritual-horse.     [1-41-8]"
https://www.valmikiramayan.net/utf8/baala/sarga41/balasans41.htm,['1-41-9'],"On hearing that enquiry of Amshuman that directional elephant with     great perception replied on its part saying, 'oh Amshuman, son of Asamanja,     on achieving your mission you will return expeditiously along with the     horse'. [1-41-9]"
https://www.valmikiramayan.net/utf8/baala/sarga41/balasans41.htm,['1-41-10'],"On hearing that word of that directional elephant he departed from     there, and on sequentially reaching other directional elephants that     are abiding in other directions of earth, he commenced to ask the same     enquiry which he made with the first, according to the positioning of     elephants in directions, and according to the established procedures     of their venerability. [1-41-10]"
https://www.valmikiramayan.net/utf8/baala/sarga41/balasans41.htm,['1-41-11'],"All the elephants that safeguard the directions of earth which have     the faculties of articulation and eloquence have adored Amshuman and     motivated him by saying, 'you will be going from here taking the horse.'     [1-41-11]"
https://www.valmikiramayan.net/utf8/baala/sarga41/balasans41.htm,['1-41-12'],"On hearing that common blessing of all the directional-elephants, he     that nimble-footed Amshuman has gone to the place where his paternal-uncles,     sons of Sagara, were rendered as mounds of ashes. [1-41-12]"
https://www.valmikiramayan.net/utf8/baala/sarga41/balasans41.htm,['1-41-13'],"But he on whom the control of anguish has chanced for not physically     seeing his paternal-uncles, that son of Asamanja then wept, as he is     highly agonised and extremely anguished at their destruction. [1-41-13]"
https://www.valmikiramayan.net/utf8/baala/sarga41/balasans41.htm,['1-41-14'],"That tigerly-man Amshuman who is overwhelmed by agony and anguish,     also beheld there the horse of Vedic-ritual that is grazing nearby.     [1-41-14]"
